"id","title","is_succeeded","start_date","close_date","expected_return","expected_risk","expert_id","symbol_id","should_buy","profit"
7864,"",1,"2018-04-25","2018-07-10",51.67,-28.96,34,342,0,51.67
7867,"",1,"2018-04-25","2018-07-10",51.42,-31.0,34,342,0,51.42
7965,"",1,"2018-04-15","2018-06-25",64.18,-30.66,34,342,0,64.18
7966,"",1,"2018-04-15","2018-06-25",64.18,-30.66,34,342,0,64.18
8113,"",1,"2018-03-25","2018-06-27",60.99,-31.0,34,342,0,60.99
8114,"",1,"2018-03-25","2018-06-27",55.64,-30.04,34,342,0,55.64
8181,"",1,"2018-03-13","2018-06-27",53.58,-31.0,34,342,0,53.58
8219,"",1,"2018-02-28","2018-07-03",63.48,-30.97,34,342,0,62.55
8260,"",1,"2018-02-17","2018-07-03",46.81,-27.03,34,342,0,45.97
8283,"",1,"2018-02-06","2018-06-30",45.29,-25.04,34,342,0,39.96
8338,"",1,"2017-09-12","2017-10-16",29.34,-14.1,35,342,0,78.94
8360,"",1,"2017-08-28","2017-08-29",32.33,-19.51,35,342,0,8.11
8496,"",1,"2017-07-04","2017-07-12",23.7,-11.36,35,342,0,20.12
8517,"",1,"2017-06-24","2017-07-03",41.18,-15.69,35,342,0,17.48
8835,"",1,"2018-08-13","2018-10-05",102.25,-30.67,39,342,0,102.25
8997,"",1,"2018-03-14","2018-04-26",17.89,-21.63,39,342,0,22.31
9024,"",1,"2018-03-11","2018-04-26",15.93,-14.83,39,342,0,13.91
9335,"",1,"2017-10-21","2018-07-18",35.32,-27.61,39,342,0,45.61
10055,"",1,"2018-04-25","2018-07-10",51.58,-30.97,41,342,0,51.58
10056,"",1,"2018-04-25","2018-07-10",51.58,-30.97,41,342,0,51.58
10160,"",1,"2018-04-15","2018-06-25",64.31,-30.6,41,342,0,64.31
10161,"",1,"2018-04-15","2018-06-25",64.31,-30.6,41,342,0,64.31
10294,"",1,"2018-03-26","2018-06-30",63.07,-30.99,41,342,0,59.66
10304,"",1,"2018-03-25","2018-06-30",64.88,-29.94,41,342,0,61.43
10372,"",1,"2018-03-13","2018-06-27",53.58,-31.0,41,342,0,53.58
10418,"",1,"2018-03-03","2018-07-03",64.7,-30.99,41,342,0,63.76
10466,"",1,"2018-02-17","2018-06-30",43.47,-23.08,41,342,0,40.47
10492,"",1,"2018-02-05","2018-07-03",46.6,-31.01,41,342,0,44.05
10725,"",1,"2017-11-18","2018-09-16",79.87,-30.97,41,342,0,79.87
10819,"",1,"2017-10-10","2018-09-15",68.33,-31.0,41,342,0,68.33
11649,"",1,"2017-09-11","2017-10-09",101.89,-28.53,42,342,0,49.72
13040,"",1,"2018-04-25","2018-07-10",52.71,-30.97,55,342,0,52.71
13041,"",1,"2018-04-25","2018-07-10",52.71,-30.97,55,342,0,52.71
13146,"",1,"2018-04-15","2018-06-25",64.18,-30.74,55,342,0,64.18
13147,"",1,"2018-04-15","2018-06-25",64.18,-30.74,55,342,0,64.18
13287,"",1,"2018-03-25","2018-06-27",54.89,-30.38,55,342,0,54.89
13296,"",1,"2018-03-25","2018-06-27",59.13,-31.0,55,342,0,59.13
13359,"",1,"2018-03-13","2018-06-27",50.26,-30.97,55,342,0,50.26
13441,"",1,"2018-02-17","2018-07-03",48.46,-28.81,55,342,0,45.88
13465,"",1,"2018-02-05","2018-07-03",54.67,-31.02,55,342,0,54.67
13698,"",1,"2017-11-18","2018-09-16",77.49,-30.99,55,342,0,77.49
13785,"",1,"2017-10-14","2018-09-15",67.26,-31.02,55,342,0,67.26
15235,"",1,"2017-06-03","2017-06-27",35.98,-14.69,86,342,0,75.02
15449,"",1,"2017-06-01","2017-06-14",37.88,-17.66,89,342,0,80.11
15676,"",1,"2017-12-25","2019-05-25",59.72,-4.51,97,342,0,263.17
15904,"",1,"2019-02-27","2019-03-30",33.92,-10.22,104,342,0,33.92
16018,"",0,"2017-08-06","2017-08-28",87.23,-18.7,107,342,0,-18.7
16407,"",1,"2017-07-10","2017-07-15",15.12,-10.67,121,342,0,4.54
16423,"",1,"2017-06-25","2017-07-05",34.59,-16.25,121,342,0,5.86
825,"",1,"2019-01-13","2019-05-25",62.51,-13.16,13,358,0,10.48
855,"",1,"2018-12-29","2019-05-25",74.93,-16.3,13,358,0,17.53
2125,"",1,"2019-06-17","2019-08-28",34.13,-14.51,20,358,0,31.97
2260,"",1,"2017-10-22","2018-10-09",108.45,-30.98,20,358,0,33.16
2266,"",1,"2017-10-08","2018-10-09",127.9,-31.02,20,358,0,45.62
2291,"",1,"2017-09-23","2018-10-08",135.27,-31.04,20,358,0,52.52
2305,"",1,"2017-09-16","2018-09-26",179.3,-31.03,20,358,0,51.22
2319,"",1,"2017-09-05","2017-10-31",36.65,-15.45,20,358,0,28.4
2370,"",1,"2017-08-01","2017-10-31",132.29,-31.01,20,358,0,38.55
2411,"",1,"2019-07-13","2019-08-28",60.06,-11.13,21,358,0,15.53
2415,"",1,"2019-06-17","2019-08-28",34.13,-14.51,21,358,0,31.97
2625,"",1,"2017-10-08","2018-10-08",113.35,-30.98,21,358,0,33.08
2642,"",1,"2017-09-26","2018-10-08",148.01,-31.0,21,358,0,49.11
2660,"",1,"2017-09-18","2018-09-26",122.16,-30.99,21,358,0,46.62
2675,"",1,"2017-09-10","2018-09-29",130.15,-30.95,21,358,0,59.42
2704,"",1,"2017-08-14","2017-10-31",78.96,-21.03,21,358,0,28.91
2742,"",1,"2017-07-24","2017-10-31",47.51,-16.84,21,358,0,29.29
3221,"",1,"2018-04-09","2018-09-30",60.27,-27.05,22,358,0,60.27
3222,"",1,"2018-04-09","2018-10-10",97.84,-29.34,22,358,0,97.84
3764,"",1,"2018-07-08","2018-09-14",40.93,-30.97,23,358,0,40.93
3765,"",1,"2018-07-08","2018-09-14",41.92,-30.97,23,358,0,41.92
3766,"",1,"2018-07-08","2018-09-14",40.89,-31.03,23,358,0,40.89
3767,"",1,"2018-07-08","2018-09-15",41.99,-30.98,23,358,0,41.99
3980,"",1,"2018-05-01","2018-09-14",49.68,-30.94,23,358,0,49.68
3981,"",1,"2018-05-01","2018-09-14",49.68,-30.94,23,358,0,49.68
4088,"",1,"2018-04-21","2018-09-27",52.57,-28.7,23,358,0,52.57
4089,"",1,"2018-04-21","2018-09-27",52.57,-28.7,23,358,0,52.57
4152,"",1,"2018-04-11","2018-09-27",53.12,-31.03,23,358,0,53.12
4153,"",1,"2018-04-11","2018-09-27",53.12,-31.03,23,358,0,53.12
4252,"",1,"2018-04-03","2018-10-05",62.35,-30.48,23,358,0,62.35
4253,"",1,"2018-04-03","2018-10-05",62.07,-30.35,23,358,0,62.07
4335,"",1,"2018-03-19","2018-09-30",52.81,-30.99,23,358,0,52.81
4436,"",0,"2018-02-13","2018-07-30",41.74,-23.81,23,358,0,-23.81
4478,"",0,"2018-01-30","2018-08-07",42.35,-27.4,23,358,0,-26.55
5416,"",1,"2018-07-10","2018-09-03",28.87,-26.07,26,358,0,28.87
5498,"",1,"2018-05-30","2018-09-14",32.01,-30.24,26,358,0,32.01
5541,"",1,"2018-05-19","2018-09-04",18.48,-22.87,26,358,0,22.89
6020,"",1,"2018-03-10","2018-09-15",20.46,-30.03,26,358,0,20.46
6250,"",1,"2018-07-08","2018-09-14",40.89,-31.03,28,358,0,40.89
6251,"",1,"2018-07-08","2018-09-14",40.04,-30.97,28,358,0,40.04
6432,"",1,"2018-05-05","2018-09-15",57.16,-30.24,28,358,0,57.16
6433,"",1,"2018-05-05","2018-09-15",57.16,-30.24,28,358,0,57.16
6533,"",1,"2018-04-24","2018-09-23",63.35,-30.9,28,358,0,63.35
6534,"",1,"2018-04-24","2018-09-23",63.35,-30.9,28,358,0,63.35
6614,"",1,"2018-04-16","2018-09-30",62.59,-31.0,28,358,0,62.59
6615,"",1,"2018-04-16","2018-09-30",62.5,-31.0,28,358,0,62.5
6679,"",1,"2018-04-07","2018-10-05",60.98,-30.57,28,358,0,60.98
6693,"",1,"2018-04-04","2018-10-05",60.33,-30.39,28,358,0,60.33
6750,"",1,"2018-03-27","2018-09-30",60.38,-30.52,28,358,0,60.38
6751,"",1,"2018-03-27","2018-09-30",60.19,-30.47,28,358,0,60.19
6814,"",1,"2018-03-19","2018-09-30",54.78,-30.99,28,358,0,54.78
6874,"",0,"2018-02-28","2018-08-07",46.37,-30.06,28,358,0,-29.24
6898,"",0,"2018-02-19","2018-05-06",40.6,-22.14,28,358,0,-22.14
6962,"",0,"2018-01-29","2018-04-27",34.57,-18.7,28,358,0,-18.7
7116,"",0,"2017-12-05","2018-07-18",56.64,-31.0,28,358,0,-31.0
7589,"",1,"2018-07-08","2018-09-14",41.82,-30.97,34,358,0,41.82
7590,"",1,"2018-07-08","2018-09-14",41.23,-30.97,34,358,0,41.23
7591,"",1,"2018-07-08","2018-09-14",40.69,-31.03,34,358,0,40.69
7803,"",1,"2018-05-01","2018-09-14",49.26,-30.94,34,358,0,49.26
7804,"",1,"2018-05-01","2018-09-14",49.26,-30.94,34,358,0,49.26
7908,"",1,"2018-04-21","2018-09-27",53.49,-28.7,34,358,0,53.49
7909,"",1,"2018-04-21","2018-09-27",53.49,-28.7,34,358,0,53.49
8026,"",1,"2018-04-07","2018-10-05",61.59,-30.48,34,358,0,61.59
8027,"",1,"2018-04-07","2018-10-05",62.07,-30.35,34,358,0,62.07
8097,"",1,"2018-03-27","2018-10-05",62.2,-30.52,34,358,0,62.2
8098,"",1,"2018-03-27","2018-10-05",63.99,-30.47,34,358,0,63.99
8164,"",1,"2018-03-19","2018-09-30",56.08,-31.02,34,358,0,56.08
8220,"",1,"2018-02-28","2018-09-30",51.67,-31.0,34,358,0,51.67
8221,"",0,"2018-02-28","2018-07-30",46.85,-27.02,34,358,0,-27.02
8263,"",0,"2018-02-13","2018-07-30",39.88,-24.83,34,358,0,-24.83
8321,"",1,"2017-09-19","2017-09-19",40.5,-20.81,35,358,0,7.39
8878,"",1,"2018-07-10","2018-09-03",28.87,-26.07,39,358,0,28.87
8914,"",1,"2018-05-30","2018-09-03",14.09,-30.24,39,358,0,19.66
8983,"",1,"2018-03-18","2018-09-04",14.82,-27.65,39,358,0,14.82
9137,"",1,"2018-01-27","2018-10-10",10.5,-17.39,39,358,0,74.57
9210,"",1,"2017-12-23","2018-10-10",18.64,-24.07,39,358,0,60.53
9274,"",1,"2017-11-20","2018-10-10",14.27,-24.15,39,358,0,44.27
9324,"",1,"2017-10-25","2018-10-10",18.42,-31.0,39,358,0,40.11
9781,"",1,"2018-07-08","2018-09-14",38.46,-30.97,41,358,0,38.46
9782,"",1,"2018-07-08","2018-09-14",41.53,-30.97,41,358,0,41.53
9783,"",1,"2018-07-08","2018-09-14",38.32,-31.03,41,358,0,38.32
9986,"",1,"2018-05-01","2018-09-15",58.39,-30.38,41,358,0,58.39
9987,"",1,"2018-05-01","2018-09-15",58.39,-30.38,41,358,0,58.39
10072,"",1,"2018-04-23","2018-09-27",63.83,-30.97,41,358,0,63.83
10073,"",1,"2018-04-23","2018-09-27",64.93,-30.97,41,358,0,64.93
10148,"",1,"2018-04-15","2018-09-30",58.98,-31.03,41,358,0,58.98
10149,"",1,"2018-04-15","2018-09-30",58.98,-31.03,41,358,0,58.98
10225,"",1,"2018-04-04","2018-10-05",58.73,-30.45,41,358,0,58.73
10230,"",1,"2018-04-04","2018-10-05",58.54,-30.4,41,358,0,58.54
10284,"",1,"2018-03-27","2018-10-05",63.99,-30.38,41,358,0,63.99
10285,"",1,"2018-03-27","2018-10-05",64.8,-30.44,41,358,0,64.8
10352,"",1,"2018-03-19","2018-09-30",47.51,-29.58,41,358,0,47.51
10422,"",0,"2018-02-28","2018-07-30",47.1,-26.9,41,358,0,-26.9
10425,"",0,"2018-02-28","2018-08-06",46.98,-28.86,41,358,0,-28.86
10470,"",0,"2018-02-13","2018-07-30",37.76,-26.98,41,358,0,-26.98
10515,"",0,"2018-01-29","2018-04-24",28.37,-14.34,41,358,0,-14.34
11859,"",1,"2017-09-23","2017-10-16",46.95,-23.54,44,358,0,13.79
12025,"",0,"2018-11-13","2019-05-25",124.07,-28.57,46,358,0,-20.03
12035,"",0,"2018-10-15","2018-10-24",80.98,-12.28,46,358,0,-12.28
12421,"",0,"2017-09-20","2018-04-24",48.6,-24.06,50,358,0,-23.19
12525,"",1,"2017-07-26","2017-10-08",50.2,-20.35,50,358,0,24.0
12761,"",1,"2018-07-08","2018-09-14",41.29,-31.03,55,358,0,41.29
12762,"",1,"2018-07-08","2018-09-14",41.82,-30.97,55,358,0,41.82
12763,"",1,"2018-07-08","2018-09-14",41.13,-30.97,55,358,0,41.13
12955,"",1,"2018-05-05","2018-09-15",58.2,-30.96,55,358,0,58.2
12956,"",1,"2018-05-05","2018-09-15",58.2,-30.86,55,358,0,58.2
13052,"",1,"2018-04-24","2018-09-23",62.5,-31.04,55,358,0,62.5
13053,"",1,"2018-04-24","2018-09-23",62.5,-31.04,55,358,0,62.5
13132,"",1,"2018-04-16","2018-09-30",62.15,-31.0,55,358,0,62.15
13133,"",1,"2018-04-16","2018-09-30",61.45,-31.0,55,358,0,61.45
13203,"",1,"2018-04-07","2018-10-05",60.85,-30.54,55,358,0,60.85
13216,"",1,"2018-04-04","2018-10-06",60.83,-30.4,55,358,0,60.83
13288,"",1,"2018-03-25","2018-09-30",58.04,-30.77,55,358,0,58.04
13289,"",1,"2018-03-25","2018-09-30",56.88,-29.9,55,358,0,56.88
13377,"",0,"2018-03-05","2018-04-24",31.7,-18.25,55,358,0,-18.25
13426,"",0,"2018-02-19","2018-08-07",42.47,-27.34,55,358,0,-26.49
13485,"",0,"2018-01-29","2018-04-27",35.5,-18.13,55,358,0,-18.13
14913,"",1,"2017-10-02","2017-10-16",48.15,-22.35,75,358,0,13.38
15425,"",0,"2017-07-01","2017-07-16",48.12,-13.28,89,358,0,-13.28
15908,"",1,"2018-04-10","2019-05-25",9.58,-11.12,104,358,0,54.15
15921,"",1,"2017-07-16","2017-09-25",20.21,-10.09,104,358,0,12.33
16361,"",0,"2018-01-09","2018-04-24",54.0,-25.11,118,358,0,-25.11
16362,"",0,"2017-11-25","2018-04-09",56.35,-22.32,118,358,0,-22.32
16730,"",1,"2017-07-30","2017-09-20",23.48,-12.82,130,358,0,23.48
829,"",1,"2019-01-13","2019-04-27",73.49,-15.08,13,359,0,50.01
862,"",0,"2018-12-19","2019-01-12",56.55,-28.95,13,359,0,-1.17
903,"",1,"2018-11-04","2019-04-27",61.62,-14.42,13,359,0,25.81
1235,"",1,"2017-12-12","2019-05-25",30.42,-12.42,16,359,0,220.06
1333,"",1,"2017-07-29","2017-09-18",18.04,-8.73,16,359,0,30.01
1364,"",1,"2017-05-22","2017-09-25",9.82,-8.21,16,359,0,14.92
1378,"",1,"2017-05-09","2019-05-25",23.64,-13.74,16,359,0,179.12
1448,"",1,"2017-03-11","2017-03-13",14.54,-9.96,16,359,0,0.75
1508,"",0,"2017-02-08","2017-04-07",9.42,-5.44,16,359,0,-5.44
1570,"",1,"2017-01-06","2017-02-01",17.03,-11.22,16,359,0,15.65
1627,"",0,"2016-10-24","2016-12-10",15.47,-13.35,16,359,0,-2.41
1681,"",1,"2016-07-20","2016-08-06",11.31,-8.82,16,359,0,11.31
2082,"",1,"2018-02-05","2018-03-19",27.2,-14.46,19,359,0,27.2
2086,"",1,"2018-01-16","2018-04-10",28.03,-19.0,19,359,0,28.03
2102,"",0,"2017-10-16","2017-11-22",33.96,-16.64,19,359,0,-16.64
2165,"",1,"2018-12-16","2019-03-17",31.13,-15.16,20,359,0,31.13
2444,"",1,"2019-01-22","2019-04-16",36.61,-18.43,21,359,0,53.54
2462,"",1,"2018-12-18","2019-03-25",40.51,-18.81,21,359,0,40.51
2823,"",1,"2017-06-08","2017-09-16",19.87,-4.84,21,359,0,10.04
3334,"",1,"2017-12-09","2018-03-26",47.33,-17.95,22,359,0,17.09
3417,"",1,"2017-08-22","2017-09-26",91.09,-27.55,22,359,0,31.76
4181,"",1,"2018-04-08","2018-04-22",37.82,-28.75,23,359,0,37.82
4182,"",1,"2018-04-08","2018-04-22",37.64,-28.79,23,359,0,37.64
4266,"",1,"2018-03-27","2018-05-20",49.69,-31.02,23,359,0,49.69
4269,"",1,"2018-03-27","2018-05-20",50.2,-31.02,23,359,0,50.2
4342,"",1,"2018-03-17","2018-04-27",62.68,-29.47,23,359,0,62.68
4545,"",1,"2018-01-08","2018-05-20",98.46,-31.02,23,359,0,98.46
4613,"",1,"2017-12-13","2018-05-20",78.8,-31.01,23,359,0,78.8
4640,"",1,"2017-12-04","2018-05-20",72.68,-31.01,23,359,0,72.68
4865,"",1,"2017-09-12","2017-10-22",58.54,-24.07,23,359,0,21.33
4900,"",1,"2017-08-30","2017-10-22",45.89,-16.25,23,359,0,20.29
5276,"",0,"2018-09-22","2018-10-23",40.33,-31.0,26,359,0,-31.0
5287,"",0,"2018-09-15","2019-05-25",86.51,-31.02,26,359,0,-6.15
5288,"",0,"2018-09-15","2019-05-25",77.29,-29.69,26,359,0,-4.35
5292,"",0,"2018-09-12","2019-05-25",97.39,-30.1,26,359,0,-6.92
5293,"",0,"2018-09-12","2019-05-25",72.55,-30.1,26,359,0,-6.92
5294,"",0,"2018-09-12","2019-05-25",58.99,-30.87,26,359,0,-7.62
5295,"",0,"2018-09-12","2019-05-25",54.99,-29.04,26,359,0,-9.96
5303,"",0,"2018-09-11","2019-05-25",70.46,-30.71,26,359,0,-8.05
5304,"",0,"2018-09-10","2019-05-25",57.49,-30.33,26,359,0,-8.5
5306,"",0,"2018-09-10","2019-05-25",53.49,-29.73,26,359,0,-10.83
5308,"",0,"2018-09-10","2019-05-25",32.3,-30.73,26,359,0,-9.02
5356,"",0,"2018-08-13","2018-10-24",37.08,-30.99,26,359,0,-30.99
5563,"",1,"2018-05-13","2018-05-19",21.13,-20.84,26,359,0,9.68
6661,"",1,"2018-04-08","2018-04-22",37.71,-28.75,28,359,0,37.71
6662,"",1,"2018-04-08","2018-04-22",37.12,-28.79,28,359,0,37.12
6748,"",1,"2018-03-27","2018-05-20",50.81,-31.0,28,359,0,50.81
6749,"",1,"2018-03-27","2018-06-14",53.93,-31.02,28,359,0,53.93
6806,"",1,"2018-03-25","2018-05-20",60.7,-30.43,28,359,0,60.7
6821,"",1,"2018-03-17","2018-04-27",62.68,-29.35,28,359,0,62.68
7023,"",1,"2018-01-08","2018-05-20",95.42,-31.02,28,359,0,95.42
7089,"",1,"2017-12-16","2018-05-15",76.12,-30.98,28,359,0,76.12
7115,"",1,"2017-12-05","2018-05-20",79.57,-30.99,28,359,0,79.57
7998,"",1,"2018-04-08","2018-04-22",36.84,-28.71,34,359,0,36.84
7999,"",1,"2018-04-08","2018-04-22",36.32,-28.71,34,359,0,36.32
8094,"",1,"2018-03-27","2018-05-15",45.49,-31.02,34,359,0,45.49
8104,"",1,"2018-03-26","2018-05-01",48.41,-30.98,34,359,0,37.2
8176,"",1,"2018-03-15","2018-04-21",43.65,-25.65,34,359,0,43.65
8811,"",0,"2018-09-10","2018-10-13",56.57,-30.93,39,359,0,-30.93
9116,"",1,"2018-02-05","2018-03-14",16.64,-29.1,39,359,0,18.15
9355,"",0,"2017-10-10","2018-02-21",16.23,-30.48,39,359,0,-30.48
9573,"",1,"2018-01-27","2019-05-25",27.53,-14.39,40,359,0,259.82
9614,"",1,"2017-03-05","2019-05-25",6.85,-5.06,40,359,0,271.09
9638,"",1,"2017-02-20","2019-05-25",7.47,-6.15,40,359,0,242.79
9652,"",1,"2017-02-11","2017-02-19",8.68,-9.08,40,359,0,5.12
10191,"",1,"2018-04-08","2018-04-22",34.85,-28.24,41,359,0,34.85
10192,"",1,"2018-04-08","2018-04-22",34.12,-28.12,41,359,0,34.12
10341,"",1,"2018-03-25","2018-04-27",48.29,-30.4,41,359,0,48.29
10344,"",1,"2018-03-25","2018-04-27",48.29,-30.4,41,359,0,48.29
10366,"",1,"2018-03-15","2018-04-22",46.38,-26.26,41,359,0,46.38
10577,"",1,"2018-01-08","2018-05-20",95.42,-31.02,41,359,0,95.42
10650,"",1,"2017-12-12","2018-04-27",69.52,-30.98,41,359,0,69.52
10674,"",1,"2017-12-04","2018-04-27",61.77,-30.48,41,359,0,61.77
10903,"",1,"2017-09-13","2018-04-27",58.44,-26.57,41,359,0,58.44
10940,"",0,"2017-08-30","2018-01-03",46.72,-15.77,41,359,0,-14.4
11323,"",1,"2017-04-12","2017-05-24",29.56,-6.04,41,359,0,12.41
11438,"",1,"2017-02-12","2017-05-02",20.95,-4.65,41,359,0,17.9
11491,"",1,"2017-01-24","2017-05-02",14.38,-11.25,41,359,0,24.0
11499,"",1,"2017-01-22","2017-05-02",31.45,-11.59,41,359,0,28.13
12016,"",1,"2019-02-10","2019-07-27",27.2,-13.39,46,359,0,66.56
13180,"",1,"2018-04-08","2018-04-22",36.99,-28.16,55,359,0,36.99
13181,"",1,"2018-04-08","2018-04-22",36.84,-28.24,55,359,0,36.84
13279,"",1,"2018-03-26","2018-05-15",49.96,-30.98,55,359,0,49.96
13280,"",1,"2018-03-26","2018-05-15",49.37,-30.98,55,359,0,49.37
13345,"",1,"2018-03-17","2018-04-27",62.78,-29.49,55,359,0,62.78
13549,"",1,"2018-01-08","2018-06-14",103.38,-31.02,55,359,0,103.38
13617,"",1,"2017-12-16","2018-05-15",76.12,-30.98,55,359,0,76.12
13642,"",1,"2017-12-05","2018-05-20",73.7,-31.02,55,359,0,73.7
14166,"",1,"2017-04-14","2017-10-02",36.89,-7.23,55,359,0,23.15
14196,"",0,"2017-12-13","2018-01-03",15.76,-14.29,56,359,0,-12.9
14321,"",1,"2017-04-22","2017-04-29",13.74,-8.05,59,359,0,7.95
14408,"",0,"2017-05-21","2017-06-12",10.67,-12.16,60,359,0,-12.16
14768,"",1,"2017-12-02","2018-04-05",32.33,-12.11,72,359,0,11.77
15081,"",1,"2017-08-08","2017-09-27",52.28,-5.96,80,359,0,42.89
15106,"",1,"2016-12-28","2017-01-26",19.91,-9.49,80,359,0,5.4
15297,"",1,"2017-04-19","2017-05-03",24.74,-8.24,86,359,0,15.76
15796,"",1,"2017-05-16","2017-10-31",53.25,-7.91,100,359,0,20.59
16007,"",1,"2017-08-19","2017-08-22",16.28,-5.32,107,359,0,5.79
16236,"",1,"2017-08-02","2017-09-13",10.44,-13.65,115,359,0,10.44
16491,"",0,"2016-11-16","2017-01-01",12.63,-31.0,125,359,0,-13.5
851,"",1,"2018-12-31","2019-02-05",61.01,-12.84,13,361,0,29.5
875,"",1,"2018-12-08","2019-02-05",75.56,-13.89,13,361,0,29.94
980,"",1,"2018-09-05","2018-09-16",60.47,-26.02,13,361,0,24.72
1557,"",1,"2017-01-14","2017-04-12",19.14,-10.84,16,361,0,7.03
2740,"",0,"2017-07-25","2017-11-22",63.35,-27.47,21,361,0,-27.38
3552,"",1,"2017-04-24","2019-03-05",37.69,-10.28,22,361,0,1.75
3873,"",1,"2018-06-10","2018-09-23",60.47,-30.96,23,361,0,60.47
3874,"",1,"2018-06-10","2018-09-23",62.21,-31.05,23,361,0,62.21
4012,"",1,"2018-04-28","2018-09-11",60.67,-30.96,23,361,0,60.67
4013,"",1,"2018-04-28","2018-09-11",60.67,-30.96,23,361,0,60.67
4293,"",1,"2018-03-25","2018-09-18",60.47,-30.62,23,361,0,60.47
4294,"",1,"2018-03-25","2018-09-18",60.69,-30.52,23,361,0,60.69
4386,"",1,"2018-03-05","2018-09-18",60.29,-29.14,23,361,0,60.29
4661,"",1,"2017-11-28","2018-10-06",81.5,-31.01,23,361,0,81.5
4695,"",0,"2017-11-18","2018-04-11",62.75,-30.03,23,361,0,-30.03
4733,"",0,"2017-10-28","2018-04-24",81.42,-31.01,23,361,0,-34.65
4769,"",0,"2017-10-14","2018-01-31",51.63,-24.15,23,361,0,-23.21
4891,"",0,"2017-09-03","2017-10-08",42.54,-10.28,23,361,0,-10.28
4946,"",0,"2017-08-12","2017-10-08",40.5,-11.37,23,361,0,-11.37
5228,"",1,"2018-06-24","2018-09-08",53.57,-11.82,24,361,0,6.96
5730,"",1,"2018-04-15","2018-05-18",28.32,-19.91,26,361,0,8.93
5784,"",0,"2018-04-08","2018-05-16",23.16,-27.77,26,361,0,-3.17
6136,"",1,"2018-08-29","2018-10-04",24.0,-24.86,27,361,0,65.25
6167,"",1,"2019-04-16","2019-08-27",52.89,-27.12,28,361,0,52.89
6168,"",1,"2019-04-16","2019-08-27",49.68,-27.02,28,361,0,49.68
6355,"",1,"2018-06-10","2018-09-22",59.83,-30.96,28,361,0,59.83
6356,"",1,"2018-06-10","2018-09-23",60.91,-31.05,28,361,0,60.91
6490,"",1,"2018-04-28","2018-09-11",60.13,-30.85,28,361,0,60.13
6491,"",1,"2018-04-28","2018-09-11",60.13,-30.85,28,361,0,60.13
6774,"",1,"2018-03-25","2018-09-18",63.44,-30.6,28,361,0,63.44
6780,"",1,"2018-03-25","2018-09-18",64.77,-30.42,28,361,0,64.77
6859,"",1,"2018-03-05","2018-09-18",56.31,-29.04,28,361,0,56.31
7134,"",1,"2017-12-02","2018-10-06",85.3,-31.0,28,361,0,85.3
7174,"",0,"2017-11-18","2018-04-17",68.39,-31.05,28,361,0,-31.05
7195,"",1,"2017-11-04","2018-10-06",79.24,-31.02,28,361,0,79.24
7443,"",0,"2017-11-26","2018-01-17",27.65,-12.22,33,361,0,-12.22
7692,"",1,"2018-06-10","2018-09-22",59.62,-31.05,34,361,0,59.62
7693,"",1,"2018-06-10","2018-09-22",59.05,-30.96,34,361,0,59.05
7694,"",1,"2018-06-10","2018-09-22",57.36,-30.96,34,361,0,57.36
7832,"",1,"2018-04-28","2018-09-11",58.55,-30.85,34,361,0,58.55
7833,"",1,"2018-04-28","2018-09-11",58.55,-30.85,34,361,0,58.55
8123,"",1,"2018-03-25","2018-09-15",61.94,-30.42,34,361,0,61.94
8124,"",1,"2018-03-25","2018-09-15",57.55,-30.27,34,361,0,57.55
8212,"",1,"2018-03-05","2018-09-22",63.45,-30.98,34,361,0,63.45
8363,"",0,"2017-08-28","2017-10-31",24.84,-13.87,35,361,0,-15.23
8505,"",1,"2017-07-01","2017-07-25",25.58,-13.36,35,361,0,9.22
8717,"",0,"2017-09-18","2018-01-21",17.81,-21.79,38,361,0,-21.79
9523,"",0,"2017-07-01","2017-11-22",35.85,-17.91,39,361,0,-17.81
9571,"",1,"2018-01-28","2018-09-11",30.68,-15.47,40,361,0,30.68
9661,"",1,"2017-02-07","2017-02-19",6.54,-6.84,40,361,0,2.11
9695,"",1,"2019-04-16","2019-08-27",49.47,-25.76,41,361,0,49.47
9696,"",1,"2019-04-16","2019-08-27",49.68,-25.65,41,361,0,49.68
9887,"",1,"2018-06-10","2018-09-22",58.53,-30.96,41,361,0,58.53
9888,"",1,"2018-06-10","2018-09-22",57.44,-31.0,41,361,0,57.44
10025,"",1,"2018-04-28","2018-09-11",56.72,-30.96,41,361,0,56.72
10026,"",1,"2018-04-28","2018-09-11",56.72,-30.96,41,361,0,56.72
10310,"",1,"2018-03-25","2018-09-15",59.19,-30.6,41,361,0,59.19
10311,"",1,"2018-03-25","2018-09-15",58.0,-29.22,41,361,0,58.0
10393,"",1,"2018-03-06","2018-09-18",59.35,-29.03,41,361,0,59.35
10690,"",1,"2017-12-02","2018-10-06",84.64,-31.01,41,361,0,84.64
10728,"",0,"2017-11-18","2018-04-17",68.39,-31.05,41,361,0,-31.05
10780,"",0,"2017-10-23","2018-03-13",57.28,-26.13,41,361,0,-26.13
10818,"",0,"2017-10-11","2018-01-31",51.68,-22.5,41,361,0,-21.53
10934,"",0,"2017-09-02","2017-10-30",34.51,-16.88,41,361,0,-16.88
10996,"",0,"2017-08-12","2017-10-30",40.24,-16.06,41,361,0,-16.06
